City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,qasigiannguit,68.8193,-51.1922,-15.86,98,100,4.74,GL,1675623337
365,sur,22.5667,59.5289,21.77,73,1,2.92,OM,1675623337
366,arroio grande,-32.2375,-53.0869,26.19,58,90,4.01,BR,1675623144
367,russell,32.3502,-85.1999,18.28,55,0,2.06,US,1675623338
368,sibolga,1.7427,98.7792,24.02,92,100,1.03,ID,1675623338
369,adrar,20.5022,-10.0711,18.54,22,100,4.46,MR,1675623150
370,manado,1.487,124.8455,24.43,100,40,1.03,ID,1675623339
371,illapel,-31.6308,-71.1653,28.4,40,0,4.3,CL,1675623339
372,innisfail,-17.5333,146.0333,24.7,93,100,1.22,AU,1675623340
373,aykhal,66.0,111.5,-37.92,100,91,1.25,RU,1675623340
374,voyvozh,62.892,54.9635,-19.1,100,91,0.9,RU,1675623341
375,praia da vitoria,38.7333,-27.0667,17.14,77,20,6.54,PT,1675623341
376,shenzhen,22.5455,114.0683,19.35,94,100,1.47,CN,1675622968
377,ankara,39.9199,32.8543,-0.34,74,40,3.09,TR,1675623342
378,bonavista,48.6499,-53.1147,-4.83,66,100,9.35,CA,1675623342
379,bourges,47.25,2.4167,4.77,80,98,4.03,FR,1675623343
380,wanning,18.8003,110.3967,22.5,88,100,1.74,CN,1675623343
381,mosquera,4.7059,-74.2302,20.05,45,75,5.66,CO,1675623343
382,albufeira,37.0882,-8.2503,15.01,60,0,3.0,PT,1675623059
383,college,64.8569,-147.8028,-24.01,73,0,2.06,US,1675623344
384,paamiut,61.994,-49.6678,-8.44,86,100,9.18,GL,1675623344
385,qui nhon,13.7667,109.2333,21.56,90,96,2.41,VN,1675623345
386,kidal,18.4411,1.4078,26.15,11,0,1.11,ML,1675623345
387,alihe,50.5667,123.7167,-27.72,99,20,1.48,CN,1675623346
388,port lincoln,-34.7333,135.8667,15.94,84,6,4.79,AU,1675623191
389,sandwick,60.0,-1.25,6.9,81,100,8.23,GB,1675623346
390,jaumave,23.4167,-99.3833,27.16,23,0,2.48,MX,1675623347
391,anadyr,64.75,177.4833,-32.72,75,40,5.0,RU,1675623347
392,ranapur,22.65,74.5333,20.52,24,0,0.61,IN,1675623348
393,jacareacanga,-6.2222,-57.7528,31.75,54,36,0.89,BR,1675623348
394,evansville,37.9748,-87.5558,12.23,59,20,7.2,US,1675623270
395,saint anthony,45.0205,-93.218,-0.84,69,0,4.12,US,1675623349
396,ruthin,53.1137,-3.3178,5.23,75,76,1.17,GB,1675623349
397,moura,38.1401,-7.4486,17.06,66,9,2.96,PT,1675623350
398,kamina,-8.7386,24.9906,17.9,97,97,1.9,CD,1675623350
399,hakkari,37.5833,44.1667,-2.12,100,100,4.63,TR,1675623350
400,algiers,36.7525,3.042,12.9,67,75,3.6,DZ,1675623329
401,saldanha,-33.0117,17.9442,21.03,87,7,8.76,ZA,1675623071
402,santa isabel do rio negro,-0.4139,-65.0192,26.22,94,100,1.67,BR,1675623351
403,pauini,-7.7136,-66.9764,28.95,65,94,1.52,BR,1675623352
404,mayor pablo lagerenza,-19.9309,-60.7718,35.97,24,93,1.4,PY,1675623352
405,nabire,-3.3667,135.4833,24.1,94,100,0.8,ID,1675623353
406,tuatapere,-46.1333,167.6833,14.38,92,93,6.45,NZ,1675623354
407,lopatino,52.6195,45.8118,-11.86,98,99,1.32,RU,1675623355
408,cape coast,5.1053,-1.2466,27.32,84,100,5.38,GH,1675623355
409,yokaichi,35.1139,136.2037,1.76,79,1,0.57,JP,1675623356
410,abnub,27.2696,31.1511,15.12,35,2,2.03,EG,1675623356
411,voh,-20.9667,164.7,26.06,90,96,2.56,NC,1675623357
412,balykshi,47.0667,51.8667,-9.0,86,100,1.0,KZ,1675623357
413,mahibadhoo,3.7833,72.9667,27.2,75,100,2.8,MV,1675623357
414,tupik,54.4253,119.9327,-29.49,96,36,1.22,RU,1675623358
415,puerto palomas,31.7667,-107.6167,18.73,16,0,2.49,MX,1675623288
416,takab,36.4009,47.1133,-7.06,93,94,1.47,IR,1675623359
417,mahajanga,-15.7167,46.3167,27.01,89,20,0.51,MG,1675623359
418,aksarka,66.5606,67.7975,-24.56,100,64,1.91,RU,1675623360
419,kutum,14.2,24.6667,21.54,12,80,3.69,SD,1675623360
420,annau,37.8876,58.516,5.72,81,100,2.06,TM,1675623361
421,westport,41.1415,-73.3579,7.75,48,100,0.89,US,1675623256
422,san ramon,37.7799,-121.978,13.07,82,100,6.69,US,1675623361
423,hamilton,39.1834,-84.5333,11.69,53,100,9.77,US,1675623362
424,aksu,41.1231,80.2644,-5.62,83,100,2.55,CN,1675623363
425,muriwai beach,-36.8167,174.45,18.01,96,98,2.98,NZ,1675623363
426,nadym,65.5333,72.5167,-24.36,100,100,1.92,RU,1675623365
427,mareeba,-17.0,145.4333,24.4,97,100,0.94,AU,1675623365
428,yar-sale,66.8333,70.8333,-23.97,100,66,2.05,RU,1675623332
429,sola,-13.8833,167.55,28.07,75,100,9.56,VU,1675623367
430,cacapava do sul,-30.5122,-53.4914,27.01,40,74,3.55,BR,1675623367
431,kirovgrad,57.4297,60.0597,-11.93,97,100,0.55,RU,1675623369
432,bengkulu,-3.8004,102.2655,23.16,91,100,2.57,ID,1675623370
433,kurumkan,54.3,110.3,-21.7,93,63,1.8,RU,1675623372
434,santa rosalia,27.3167,-112.2833,21.62,27,6,1.65,MX,1675623372
435,zanjan,36.6736,48.4787,-5.46,89,100,2.12,IR,1675623373
436,rosarito,32.3333,-117.0333,17.91,80,89,3.37,MX,1675623188
437,villamontes,-21.25,-63.5,33.42,33,32,1.23,BO,1675623375
438,yulara,-25.2406,130.9889,20.4,23,0,4.0,AU,1675623226
439,yanam,16.7333,82.2167,20.22,85,6,0.64,IN,1675623376
440,pisco,-13.7,-76.2167,25.03,78,0,4.63,PE,1675623377
441,burnie,-41.0667,145.9167,13.95,74,20,5.24,AU,1675623378
442,adre,13.4667,22.2,24.37,11,99,4.53,TD,1675623380
443,puri,19.8,85.85,20.29,67,4,3.22,IN,1675623381
444,inuvik,68.3499,-133.7218,-35.52,67,20,1.03,CA,1675623382
445,tallahassee,30.4383,-84.2807,20.42,70,0,2.06,US,1675623337
446,dongsheng,39.8161,109.9776,-4.72,38,100,2.64,CN,1675623384
447,komsomolskiy,40.4272,71.7189,4.4,93,100,2.06,UZ,1675623120
448,ndele,8.4109,20.6473,27.19,14,13,2.0,CF,1675623386
449,akyab,20.15,92.9,19.0,56,95,4.82,MM,1675623387
450,colesberg,-30.72,25.0972,26.02,31,69,2.73,ZA,1675623388
451,straumen,63.8709,11.2999,-1.0,81,92,1.92,NO,1675623389
452,chimbote,-9.0853,-78.5783,25.47,65,18,4.25,PE,1675623389
453,farmington,36.7281,-108.2187,10.43,30,0,6.69,US,1675623006
454,nuuk,64.1835,-51.7216,-10.66,79,75,4.63,GL,1675623390
455,dikson,73.5069,80.5464,-19.99,97,100,1.45,RU,1675623390
456,muros,42.7762,-9.0603,5.64,74,0,4.08,ES,1675623391
457,inhambane,-23.865,35.3833,24.28,84,0,4.22,MZ,1675623391
458,werda,-25.2667,23.2833,28.61,41,87,1.47,BW,1675623392
459,okhotsk,59.3833,143.3,-26.48,81,96,4.9,RU,1675623392
460,harper,4.375,-7.7169,27.03,81,100,4.14,LR,1675623392
461,paragominas,-2.9667,-47.4833,28.84,70,93,1.55,BR,1675623106
462,porto torres,40.835,8.3972,11.1,87,24,3.04,IT,1675623393
463,urumqi,43.801,87.6005,-9.47,93,100,1.0,CN,1675623393
464,fare,-16.7,-151.0167,27.54,74,23,7.06,PF,1675623394
465,erdenet,49.0333,104.0833,-20.45,99,74,1.38,MN,1675623394
466,roald,62.5833,6.1333,6.16,87,75,4.12,NO,1675623135
467,collie,-33.3667,116.15,14.86,99,31,1.55,AU,1675623395
468,ambon,-3.6954,128.1814,24.08,94,75,1.03,ID,1675623311
469,cururupu,-1.8283,-44.8683,26.77,86,100,2.54,BR,1675623396
470,baza,37.4907,-2.7726,10.32,36,0,3.21,ES,1675623396
471,hutchinson,38.0608,-97.9298,14.29,36,0,2.57,US,1675623397
472,grindavik,63.8424,-22.4338,8.26,87,75,15.43,IS,1675623397
473,gewane,10.1664,40.6453,28.35,38,8,4.44,ET,1675623397
474,molina,-35.1167,-71.2833,26.85,47,3,2.57,CL,1675623398
475,taoudenni,22.6783,-3.9836,19.78,18,98,4.46,ML,1675623399
476,atherton,53.5237,-2.4935,4.75,79,100,1.26,GB,1675623400
477,zheleznodorozhnyy,55.7503,38.0042,-1.9,95,100,2.91,RU,1675623400
478,guaruja,-23.9931,-46.2564,31.05,36,75,4.02,BR,1675623401
479,maues,-3.3836,-57.7186,28.38,77,22,1.88,BR,1675623138
480,lafia,8.4833,8.5167,31.67,21,100,1.34,NG,1675623401
481,klyuchi,52.2667,79.1667,-11.91,97,100,2.04,RU,1675623252
482,am timan,11.0297,20.2827,29.62,11,50,1.39,TD,1675623402
483,port blair,11.6667,92.75,27.02,83,40,1.54,IN,1675623402
484,haimen,23.1935,116.6142,14.94,94,100,4.93,CN,1675623280
485,huron,41.1501,-82.5499,7.76,63,95,9.04,US,1675623355
486,shaoxing,30.011,120.5715,8.97,97,100,0.96,CN,1675623403
487,glazov,58.1394,52.6584,-8.0,96,100,1.9,RU,1675623403
488,tabou,4.423,-7.3528,26.93,84,100,4.22,CI,1675623404
489,novobirilyussy,56.9514,90.6661,-24.63,100,100,1.19,RU,1675623404
490,staraya poltavka,50.4772,46.4814,-9.01,94,99,2.42,RU,1675623405
491,espanola,35.9911,-106.0806,14.18,27,6,0.3,US,1675623254
492,guerrero negro,27.9769,-114.0611,18.16,60,0,6.51,MX,1675623285
493,miranda de ebro,42.6865,-2.947,6.2,80,81,3.34,ES,1675623405
494,diffa,13.3154,12.6113,27.54,13,100,2.84,NE,1675623406
495,mayya,61.7333,130.2811,-40.38,100,100,1.21,RU,1675623406
496,umm kaddadah,13.6017,26.6876,22.65,13,19,5.08,SD,1675623407
497,rivadavia,-33.1905,-68.4608,34.47,19,0,4.99,AR,1675622918
498,saint-louis,16.3333,-15.0,28.8,11,89,3.48,SN,1675623408
499,belaya gora,68.5333,146.4167,-38.93,100,100,0.4,RU,1675623408
500,port augusta,-32.5,137.7667,19.81,51,5,3.56,AU,1675623251
501,abu dhabi,24.4667,54.3667,20.06,81,0,1.03,AE,1675623339
502,trinidad,-14.8333,-64.9,25.99,83,75,3.09,BO,1675623409
503,piet retief,-27.0071,30.8132,15.82,96,88,0.96,ZA,1675623409
504,pokhara,28.2333,83.9833,13.05,54,10,2.14,NP,1675623409
505,valparaiso,-33.0393,-71.6273,26.13,53,0,5.14,CL,1675623410
506,the valley,18.217,-63.0578,27.92,65,20,9.26,AI,1675623409
507,san patricio,28.017,-97.5169,25.05,57,2,2.79,US,1675623410
508,sembe,1.6481,14.5806,25.76,50,66,1.55,CG,1675623411
509,colwyn bay,53.2948,-3.7267,5.41,37,97,0.45,GB,1675623411
510,vestmanna,62.1564,-7.1664,7.51,100,100,10.29,FO,1675623412
511,mandalgovi,45.7625,106.2708,-10.79,54,54,0.95,MN,1675623412
512,mbanza-ngungu,-5.25,14.8667,20.0,95,49,1.89,CD,1675623413
513,ranong,9.9658,98.6348,23.23,91,8,1.81,TH,1675623413
514,pangnirtung,66.1451,-65.7125,-33.0,75,75,0.0,CA,1675623413
515,husavik,66.0449,-17.3389,7.42,80,100,15.7,IS,1675623414
516,upata,8.0086,-62.3989,29.0,42,84,4.67,VE,1675623414
517,menongue,-14.6585,17.691,16.6,93,100,2.26,AO,1675623415
518,vizinga,61.0749,50.1031,-20.84,100,100,0.14,RU,1675623415
519,astoria,46.1879,-123.8313,9.4,95,100,6.17,US,1675623416
520,susanville,40.4163,-120.653,4.9,77,75,4.02,US,1675623416
521,mercedes,-34.6515,-59.4307,32.19,18,0,2.93,AR,1675623417
522,maniitsoq,65.4167,-52.9,-16.37,88,100,5.89,GL,1675623417
523,kapit,2.0167,112.9333,23.13,100,100,0.58,MY,1675623417
524,abalak,58.1286,68.5944,-15.32,99,100,1.18,RU,1675623418
525,eseka,3.65,10.7667,25.51,79,95,2.11,CM,1675623418
526,cairns,-16.9167,145.7667,26.97,94,75,3.09,AU,1675623419
527,tessalit,20.1986,1.0114,22.92,11,100,4.36,ML,1675623419
528,lukiv,51.0521,25.4006,-2.68,76,99,4.73,UA,1675623419
529,jumla,29.2747,82.1838,3.29,59,0,1.71,NP,1675623420
530,beian,63.6559,9.5683,5.0,93,40,4.63,NO,1675623420
531,athabasca,54.7169,-113.2854,-2.77,81,100,2.48,CA,1675623178
532,barra,-11.0894,-43.1417,33.14,34,39,2.48,BR,1675623183
533,tianpeng,30.9866,103.9393,12.07,72,98,0.7,CN,1675623421
534,kilindoni,-7.9139,39.6668,27.66,77,62,5.8,TZ,1675623423
535,sortland,68.6949,15.4162,2.98,77,100,3.56,NO,1675623424
536,jasper,37.2001,-94.3502,15.59,41,0,0.45,US,1675623147
537,ambam,2.3833,11.2833,23.95,79,92,2.21,CM,1675623426
538,san quintin,30.4833,-115.95,17.67,59,0,7.81,MX,1675623428
539,tanete,-3.9443,119.7848,23.74,95,100,0.91,ID,1675623430
540,kalabo,-14.97,22.6814,20.49,88,86,2.58,ZM,1675623432
541,daigo,36.7667,140.35,2.16,96,97,1.5,JP,1675623433
542,emerald,-23.5333,148.1667,24.63,91,99,4.89,AU,1675623434
543,smithers,54.7804,-127.1743,2.18,80,40,2.06,CA,1675623201
544,dawson creek,55.7666,-120.2362,5.8,56,0,5.14,CA,1675623435
545,san vicente,-26.6167,-54.1333,30.47,23,100,2.37,AR,1675623436
546,te anau,-45.4167,167.7167,13.75,90,98,3.18,NZ,1675623378
547,itoman,26.1247,127.6694,19.21,94,75,2.06,JP,1675623438
548,maroantsetra,-15.4333,49.7333,25.13,87,100,1.83,MG,1675623439
549,itarema,-2.9248,-39.9167,28.19,71,100,5.92,BR,1675623388
550,asheboro,35.7079,-79.8136,11.8,39,100,1.54,US,1675623441
551,grand gaube,-20.0064,57.6608,26.88,77,29,3.13,MU,1675623340
552,olinda,-8.0089,-34.8553,28.85,70,40,3.6,BR,1675623250
553,quang ngai,15.1167,108.8,20.53,93,80,1.76,VN,1675623442
554,juegang,32.3174,121.1855,8.88,88,100,3.48,CN,1675623443
555,king city,36.2127,-121.126,14.79,68,22,0.63,US,1675623444
556,xuddur,4.1213,43.8894,25.0,23,24,4.98,SO,1675623444
557,polunochnoye,60.8697,60.4153,-14.4,98,100,1.11,RU,1675623445
558,nalvo,16.8096,120.5108,20.95,77,99,1.53,PH,1675623446
559,sloboda,51.1421,40.3021,-7.59,96,91,2.53,RU,1675623448
560,bac lieu,9.285,105.7244,24.0,86,49,4.26,VN,1675623448
561,noshiro,40.2039,140.0242,2.56,95,100,3.31,JP,1675623449
562,batavia,41.85,-88.3126,5.95,70,0,6.69,US,1675623303
563,carndonagh,55.25,-7.2667,7.79,87,99,3.16,IE,1675623450
564,takestan,36.0696,49.6959,1.91,61,96,1.03,IR,1675623450
565,waipawa,-41.4122,175.5153,17.52,74,0,6.96,NZ,1675623451
566,kopeysk,55.131,61.6792,-10.86,100,100,2.13,RU,1675623451
567,ormara,25.2088,64.6357,21.84,80,0,8.07,PK,1675623452
568,busayra,30.7376,35.6078,7.74,48,32,2.72,JO,1675623452
569,may pen,17.9645,-77.2451,28.56,49,2,5.82,JM,1675623453
570,tucuman,-26.8241,-65.2226,31.0,51,20,2.57,AR,1675623453
